cpu_percent,mem_percent,disk_read_bytes,disk_write_bytes,net_bytes_sent,net_bytes_recv,ctx_switches,interrupts
50.65956844541298,53.45340872547097,15653745585.000471,7308881616.672973,63632395.26465344,100846015.22632812,23610971.48222041,16542969.447793862
46.34604039487073,54.07535334997,15669013084.531357,7310070208.724626,63550704.962260425,94450488.03049149,23238347.818010915,16359044.233265525
53.94243257979346,50.79613829012776,15660895565.317656,7313136800.444712,61094303.60915634,106495012.36424278,23581707.046987645,16144668.67459612
55.79209189594776,51.61471398488008,15657465510.974577,7309110924.9828,62242913.21943043,86739962.35938534,23414192.837900545,16434769.806616062
64.08218656137642,47.154225756099365,15659206728.07944,7305738836.533445,63544002.41477494,94344902.3868223,23798455.412639823,16241609.832543315
57.334636868820816,50.60097005597964,15665592074.220926,7315658984.176113,63553710.4686442,90461671.79158089,23816375.4973668,16510547.292092396
54.60449735595568,51.34938614887477,15657666127.177696,7308204108.809674,64486240.13003231,99785428.25371347,23252949.06991285,16272918.295880497
59.84702790591745,59.36237927308993,15656763742.862713,7310025613.866191,62937924.96509229,91085202.0591856,23949024.72255709,16394450.195293767
44.64432345496058,48.16409892267751,15659841220.563894,7312913503.174672,63580929.69967489,100014307.6937626,23414434.438382413,16511482.396226972
56.87807279054283,55.89253171625731,15654385754.230446,7307857521.557254,63143095.12670485,96500316.24486785,24186232.49965892,16444773.13231408
59.55432596943484,54.49057632039742,15671719594.348824,7306722285.070354,61995300.082077205,94858317.7508744,23726116.04769157,16526335.48198748
86.72643911135789,52.34190921347041,15657991295.26278,7310383284.78768,60536537.22125448,99920571.08207253,23927256.64753748,16602447.794535458
61.418770216034645,56.7758614525854,15666130117.191984,7304479027.828044,63653341.22348663,96168870.7973986,23415583.03253447,16284852.916356672
57.39248203747207,52.61631641782059,15662579982.485155,7308855056.377083,63366010.761758864,91460107.91025758,23850135.63461833,16476280.827931302
53.623560430496,52.66747758700379,15655694913.1667,7310421821.319837,62455912.601079606,114100167.06977922,23638515.38198452,15908653.488094334
58.86390933053143,51.34063804094736,15661430399.592382,7308944423.980239,61299514.56221554,95038876.99477038,23727061.71230112,16533670.394473769
67.05346428902197,55.17070664725589,15666085792.203382,7305250824.500613,63928508.27380059,84995529.06271376,24228313.437831186,16439373.60859744
56.60933127529248,54.78940770143265,15660465609.803097,7314424983.632115,62893637.3533396,93056333.65202709,23557008.733245112,16321185.60143866
56.94110293150168,49.62296813751136,15668594766.733229,7310092833.100302,63865775.425170735,90610621.37301952,23781727.135875992,16550394.75861304
53.40319550229879,47.542258416203694,15667651136.201702,7314003259.705042,65408896.87764258,102915403.30999742,24183202.434800304,16702646.234069137
51.45077815267605,50.89105808781303,15667109086.196844,7309066777.60572,60720192.14650466,100012291.1118026,23849583.705049388,16414159.274647826
59.85167908272123,49.09988430680706,15659062274.179035,7307262748.773829,62421501.44896602,100518621.27452722,23300846.795804743,16332820.72392136
51.41958087045567,51.309426276153935,15655454783.982569,7310662721.810151,63007587.52751857,96044757.67621864,23925025.06395512,16530145.96387292
56.05783118609696,55.21231440405242,15658244889.12836,7309253411.977332,64980926.88549305,96626023.54236417,23436102.15695388,16266083.620003594
53.311712766174416,50.12809503473963,15663074839.95934,7306429698.891636,61340003.63129794,96131987.17767867,24197899.6247406,16386900.383004049
58.09489912873196,51.37152985606527,15665196113.344112,7314280545.406011,65576291.45440584,97893526.349918,23541619.1889206,16722584.623909129
57.36831052643475,51.67406820442518,15649137637.56977,7308104952.78912,63455357.09925762,103377717.27171348,24668647.56904659,16518047.684983606
60.8876997212895,54.045292646615856,15662016863.582426,7304504392.837157,63190183.21386018,100470477.95028175,24226998.66853332,16173564.987024792
53.14991800572627,44.759331998046186,15663055686.890673,7313941278.010523,63078540.8817695,101499861.33624417,23557195.76053568,16189222.990960628
54.35062532353314,49.67989911570411,15660510892.23236,7308507175.912878,62804206.46564141,101551561.09316523,23803152.11389048,16540466.921845244
50.80618142108847,52.13385107683842,15669923960.818924,7308215629.680542,64585683.41056737,103904311.35116898,24025150.818067588,16667440.152146855
53.47853369961945,55.100236869280586,15664787300.84402,7304771475.11478,62066281.1781174,100397327.24841072,24037502.481793787,16224284.71032247
57.58650246522426,50.02429265748138,15670163105.529404,7315284103.752358,63768038.18960933,100873689.95534672,23938667.70986287,16596799.355567122
59.48494308322676,45.87034188187438,15661069292.8779,7306221542.238371,62903214.00115163,105907027.44715892,24184835.711089835,16756947.83134815
51.08917337911188,53.35913433789841,15668049295.729967,7310285624.689521,62458147.59488606,94827264.0328013,23775235.83153637,16859366.975528944
60.0480296005283,49.59391283352311,15672308155.695057,7312876971.170847,66497746.11152341,93722619.66869192,23704805.981758613,16580304.830430694
62.47818929402476,47.93100002272892,15670424567.499117,7311421460.553004,63899607.18611267,91773082.75690326,23713608.50764073,16613666.589354545
57.76717451611851,49.626963830860326,15655968520.77569,7309989827.977783,64145056.77795066,100078993.96426634,24080416.716055583,16136952.98171378
93.47891521162693,50.94642392703245,15661080315.73087,7305042444.778681,64790941.90460909,87809109.9406243,24433536.03186671,16906091.08746127
51.83105400448214,49.68576600638536,15660573357.884974,7307756517.747625,61701555.866273925,101874843.82212164,23915446.950704142,16421861.879259124
49.47672648344292,44.88330182870279,15665684831.027914,7310799958.025959,65561514.37767415,98461387.91638164,24071541.59464956,16358000.9020508
46.80639875547861,54.19119859066139,15666938085.614489,7307856974.82724,60393340.07094999,106072799.37491202,23209668.068012428,16482936.401078211
63.18022155744592,55.32462512383616,15657706199.615185,7310889213.555696,62517874.51257308,95132213.57926822,23930603.956869982,16807168.73277168
58.97182828177029,53.454565974018514,15663278870.934893,7312369301.396886,62904213.35872174,98033948.4589532,23905851.511106484,16936558.42670047
55.42207664544773,48.08694298872555,15650573300.000526,7313250430.316119,64185097.95199396,106180852.36642247,24352008.868837364,16556973.410947924
57.0998431315991,50.895525398157446,15671789759.435509,7306577875.165093,63751943.15775718,107838980.1582823,23377440.07742732,16718734.254090032
50.07255476350812,51.480436054311625,15659874201.904652,7317082704.15851,63289717.12790377,95254855.99794134,24325465.702823475,16544931.224553265
67.92875989808414,53.29638316868573,15663408060.590645,7312726145.587781,63489499.26079716,100590326.76808517,23874338.60257988,16347324.07387005
56.346105909876144,53.50502146615424,15661210710.258974,7310384712.977468,62311263.68106724,101334866.7127569,24004552.280677963,16812445.20726044
56.24697397302447,49.29747860366452,15670224585.862083,7313765756.675876,61679641.6899955,101875894.97862628,24373370.986583687,16426516.841630138
59.32883311949346,51.74598666924068,15645707641.256578,7317727266.97662,64430747.341962695,98004098.18202262,24033182.85117972,16827212.746151134
58.10504615868357,52.87184121384573,15663162404.084423,7306004338.887734,64401652.75509472,107593139.40040408,23986901.80144393,16785235.56253919
56.81942012139566,55.8674669664403,15662660037.891088,7309772796.12149,65515836.03644444,88026925.43638264,23941177.122005817,16660012.534216853
51.74762772277344,53.61351961947417,15660552510.39693,7303116845.854393,62584610.79994914,97163182.54423328,23719309.778151743,16887675.304663308
58.05734178567998,53.86717006212656,15674134922.848398,7311108167.008872,64434708.49119374,102605839.85052,23863342.12683952,16964872.065982502
65.11012248237517,51.751479883788086,15657945866.765917,7311666360.092387,63231300.82991427,102718128.33032492,23652663.529735822,16517785.58847086
62.42710023077489,55.73137743561051,15668323346.184175,7310427994.010396,65077563.83155108,108351878.76072995,23864305.410828963,16400822.379267968
63.66593313319699,52.72928838787849,15665788073.401524,7308527839.258485,64879641.54529432,107451116.45357604,23152377.62251881,16204494.686465587
53.14392161784408,48.91673626947929,15671499551.328346,7304185251.136911,63878243.74903057,98239554.84182984,24018262.86486486,16975863.922893174
50.7519758987071,55.71010991037557,15659488452.329292,7311779144.429079,63199140.24385419,108211383.9845016,23849084.239565726,16473913.718725117
55.07106539950176,53.59370981761708,15659119341.002497,7315192771.107075,64839240.951974764,95647148.26651536,23784788.12855497,16771486.432820838
55.97862456144348,50.17086793661456,15670648375.018955,7308794186.048997,64456744.08121025,106020162.76393272,23962192.03835721,16419833.488761213
61.170957592354746,50.06152109780227,15666490327.029396,7312053972.476778,62793205.97417558,111612376.38926804,23445332.146227367,16851256.7264401
47.2376768514259,52.389726635422285,15654131950.715937,7305750329.412726,61991205.67141592,107928337.8731863,24506908.048935704,16430163.775146889
63.34775159730307,52.889554385802754,15660512041.358736,7312152491.21595,63310103.47933957,100991601.12003724,23869764.86590066,16338393.568006236
54.909960507105055,52.09187679689362,15666406994.37232,7309486895.939127,65599715.062600136,98277348.1624002,23859101.159180783,16525953.18069117
53.5655946502629,52.433926020328656,15669318103.52239,7308336931.186342,65145684.74295603,90748207.09467871,23602640.09949293,16466001.794387383
50.63947812369916,56.59987212372914,15659758733.658756,7308359631.257345,62293800.7684577,102443011.30437604,23918779.003236417,16681902.219194723
47.42571664067116,54.71462945670466,15645609530.464664,7309540267.227045,62231180.0818071,93442560.60238466,24354547.765161768,16560195.266369823
59.81585291980957,52.07190677379507,15667492755.461288,7312026121.943902,65345629.85679231,95529853.53941536,24246609.354599383,16691251.616880506
56.066589835942025,54.32393174230245,15656441613.205055,7306650744.204192,62287431.857338525,93039139.2493074,24192326.423738267,16517371.7964934
49.25019550129473,48.40242828941738,15651394434.46798,7309583186.092298,64394092.8329672,97736886.91765054,24097489.26558186,16447184.449187
49.22460613968192,52.693781149840426,15646216493.339352,7310737481.669292,62966892.98680018,100545465.44142818,23811633.662443742,16464117.442968322
54.02107650354936,56.92791904919933,15669574533.505266,7307373058.481498,65834049.50338775,102525323.31946053,23465135.786548257,16970114.24922196
64.04510762644696,50.84586231382288,15665239493.857096,7316668295.971369,62786547.40750524,96974942.46699648,23867755.073616743,16622286.37026724
54.40204324318198,48.957098214142746,15663016342.035828,7308190263.509003,65252308.20478428,107738991.39505708,23859473.25988469,16198413.398459343
48.18428523440947,49.54373333422082,15673446482.65385,7308797744.322668,64031960.229121625,99585430.19112451,24275375.412354305,16481637.681304708
54.47128467957028,48.23110088797284,15668669426.958668,7307819832.401571,64129058.97225376,95901257.52977006,24040811.72247206,16602200.517474338
54.33638215126165,49.14571427561689,15675040191.275557,7316790082.28102,61272533.93005669,102483775.12372015,24464158.46774889,16942070.838321947
42.21556678529215,50.38847570422991,15655667984.849802,7312795867.888376,60978067.94765821,113758741.30469306,24333976.79843233,16785847.811139464
55.42852566741095,47.28329894246407,15664491513.463018,7308000108.859802,63548819.6732941,103292678.8654822,23802511.670325425,16409080.56793886
54.54532734895661,51.54685500184881,15654288753.330338,7314634174.250707,64164222.25818793,98822885.53461902,23371566.140295163,17059614.358494483
59.18103182406709,54.206831521359945,15663326364.666258,7311721251.262967,62393725.21959644,91310965.7987896,24405807.16341401,16584919.076973151
64.94478047472673,48.77673145955924,15663249052.950516,7311926057.618612,62448930.566380754,99848009.91368154,24400988.19754999,16835520.313159615
61.33282514773879,56.0578517709253,15668994310.778584,7309988710.685511,64605269.364033625,102853572.09432364,23517486.127161324,16368412.8404578
54.35555654722585,53.03237626558278,15665262132.505045,7308686887.882521,64618194.2425161,98847162.58901368,24457200.246463764,16126405.298568925
50.16737045629165,54.591741756872175,15669085904.612968,7312252790.313414,63714342.17513337,90549228.31228627,24092949.25619846,16321074.271036835
68.5667990162493,49.52649633844359,15669665554.470728,7309387548.757915,64924735.851311386,95911492.35264754,24023732.15788709,15960770.571970403
55.99609217007245,54.06357568119985,15679229838.83686,7317139858.686858,62376026.99260661,111051416.9188148,24503029.515766,17015011.552805196
55.76964645956473,48.22419829881406,15663096709.941322,7307046709.174803,63457245.38878189,110981236.58447182,24418244.73681964,16643706.078436846
55.57937456444999,54.170742502509526,15659032536.856625,7316276258.998829,66099543.17399975,95798970.6583258,24194150.217730425,16420738.663963892
56.69042380383928,52.01551801938059,15666884286.188782,7310883744.987455,64034143.9230008,106100929.6597722,24138876.414652143,16693833.983518075
54.97819794038029,53.15975365995435,15660028030.621153,7312255471.4936,64120711.894225664,93957395.34836456,24189289.918729752,16643417.33895282
52.83168996559882,47.97321618312544,15675145997.071682,7314039404.629877,67008081.49347742,111042677.46116668,23857169.046818767,16730430.81233157
52.965705293798045,48.81479047317018,15663542984.762571,7309227010.08001,62124301.65674792,103445198.9545809,23973976.97086347,16848836.07684532
55.53623364892001,53.29168465476016,15661720940.444674,7314190646.153353,65038705.80543415,108160816.72084148,23696521.021829206,16552907.659009231
96.9764607340684,48.6549559873274,15662390232.768768,7302374476.119411,66200677.80702554,90553121.10817976,24311713.66529683,16436985.962016514
52.13577108661418,52.88961887629737,15670335347.691853,7308979618.749703,63572820.67360993,106473700.35678126,23879465.55228192,16778378.822702885
97.72170398017286,47.39858658061927,15664566038.56151,7308317475.165591,65157540.94651695,101973157.47649804,24234031.65836045,16775051.38918795
54.425113912895725,54.044522638,15661391554.977932,7307235808.978802,62716182.02971508,107748037.611467,24052724.58538194,16636613.014462644
63.21996494291345,47.80243005569447,15676822953.290548,7310713109.615006,63118130.98431315,108226358.21331266,23902140.38629136,17053714.593155023
42.445150958034944,53.15689981303857,15660045841.46438,7312738388.893727,64558547.13183964,102613631.72569132,24180934.39659756,16531746.446578523
61.15753425961231,53.376892800938,15666052993.03528,7313820381.694981,65122714.20862197,98204639.71444832,23473521.75485324,16440384.505092802
61.93042596248815,49.40968454471128,15670235507.215788,7312296921.136621,65566286.92662437,107498154.42060262,23981214.14397405,16706522.376928829
45.33304883795925,53.24607970125418,15654968797.4091,7309276582.425282,66180673.5636728,101920553.3089916,24066323.57527955,16488121.009403313
53.98656202959826,52.28132679000067,15669192406.569448,7312769879.231092,63993583.82530183,96509075.11229424,23920816.575414807,16725382.131267613
53.84279567002105,49.88347443142179,15658914181.344015,7311968205.363173,65700833.4224623,96231565.48228978,23970177.8565142,16458801.633146018
48.662441526410895,48.47433594777138,15671610611.942822,7314724493.285944,63642805.07103055,92518101.83405456,23496960.09438404,16547557.010391172
51.81091656204563,45.61212292498226,15659617161.669546,7314212145.372394,65332055.27064416,99079724.67294931,24154499.02282596,17012881.18505793
50.14712077267086,52.54895014189909,15670848174.655298,7311712994.279052,64404756.85469615,110028388.2314628,24256078.82210767,16549232.88405157
64.46135221711812,46.80559168591383,15673701545.858816,7308592782.574144,64737679.886188924,103828097.7440058,24207250.37408797,16470739.251410088
60.37839196573731,51.78603259832393,15672105595.643791,7309436482.971729,64718508.67717388,99082364.95384178,24395316.4731509,16872602.065622903
62.0577754749708,50.709655351753256,15668021496.041536,7309803449.124029,61975042.596694574,108189161.82024272,24114607.30116316,16421888.7547266
59.30836032021618,53.53742832631458,15664792209.588078,7310618078.4646845,62635426.27194935,97113348.97228096,24211939.60142132,16496125.581049995
50.05474114391386,50.59386350153041,15662489638.68516,7312622695.705943,64313893.44103146,103473525.36820623,24105336.89644456,16756777.436919987
53.077398668601134,50.511656640958726,15676497512.591372,7314168728.670337,61882783.335369445,101649110.858012,24289642.79538104,16832484.977324475
58.14687280613959,53.695612112864886,15661737503.646255,7311575413.663352,65329666.36697087,108245652.17276844,23519564.07926088,16892061.61253251
49.58936095554027,52.50517408725235,15659471524.056782,7311825130.77462,65396520.56188218,92185947.9429106,23755583.30895152,16490156.080028355
59.26499215086194,52.44846787154833,15671172833.204975,7312280808.094625,64662455.65744257,97200335.4411696,24607701.13253384,16767465.782298649
54.49837300920933,52.90780276942558,15661203557.53014,7310040428.775956,62686036.13449613,91835824.7786115,23223258.513021,16550560.932533808
53.82589596225201,46.89328363037868,15660188119.772408,7308651261.594996,66130542.90200534,101340760.52117032,24022036.881104995,16523160.37393346
59.25479984101746,53.77036603996095,15656833058.676271,7305811277.633251,67047433.84025246,111508811.22499111,24476450.58610517,16897829.11826513
57.9213165574302,53.3374063820408,15663487807.206118,7309475194.461425,64456903.86822055,99741658.7254872,24044059.70072086,16537393.106375825
53.8951691709046,48.449950614270506,15666294322.335114,7313522335.813774,64968770.822262704,99750470.82645,23939459.18034951,16710074.351376344
61.496649016821245,50.76775857897739,15668594819.838137,7309481424.981573,64553034.82092813,109347805.77111238,24126903.189339686,16686237.62397151
50.29468336200051,51.38207813711711,15673548095.210552,7311107171.650506,65018262.95757434,110768552.94451068,23963008.41771915,16433197.391472127
58.77967803472132,51.0965096467948,15670666458.611004,7313566168.410884,64128523.563315816,102810392.50382727,24098877.34924028,16857836.70462858
58.66550628984192,52.5015798997056,15665740402.7963,7313776776.552587,64256256.8350968,108226111.08710626,23854054.78032752,16775136.482063958
54.15226780343005,55.79410034549355,15665737596.04916,7308238607.338723,65573179.46469134,96039355.94089828,24479452.36093461,16245844.407425018
57.33066511121059,54.745300183018486,15670715751.98365,7315479750.560459,67589340.83335984,113164891.36412089,24592484.192530848,16719411.528026355
49.444432118073486,47.56334241970578,15676084870.035612,7315958799.061404,62382532.69924398,118600672.86874124,24053701.4727441,16501357.25491576
60.320135096034505,53.36620997091815,15668146729.112392,7308106807.998307,64199309.77177346,107312276.2224973,23619303.19217876,16894213.569162805
54.77548931778506,55.48679995860623,15664035831.32907,7309190674.140604,62703948.24164555,89154711.96681383,23923104.811975468,16362885.654227074
53.086384897404805,52.66042556206761,15660414993.9924,7316258801.391011,66593066.85800652,99866578.16321552,24044791.96896396,16592625.836587796
60.94504612918445,54.7729412755579,15657284167.09647,7311595262.408,63550223.3670135,108120095.50490196,24289379.37635457,16745119.763072874
52.17828154728621,57.53681133710229,15672142269.097746,7304338563.404444,62357978.085524745,100915379.35989211,23761375.35866709,16681930.06594628
48.65769351818221,54.57112863832094,15671578245.021189,7307230103.510864,65291522.92038109,112867745.8363782,23847827.444997285,16832893.896340977
47.916854132380486,52.24792578692519,15671629695.216751,7311292202.919393,66860222.0495583,108114817.14162847,24300946.0005263,16352795.276554838
58.7300497567282,54.63526542225426,15666708006.903215,7308090258.657746,65349904.994670674,99043537.71960114,24455153.363293946,17024365.88224745
49.29785323751859,51.93466349929067,15677598015.305996,7310750598.089653,64713406.60272206,104301979.56404504,23907765.302054748,16787711.638731357
64.47397090992183,51.57170912985487,15664292338.243286,7312344504.615372,65012757.26480526,97804789.13008164,23658895.771428324,16966382.23297749
45.290352960581394,50.4457572928588,15674528362.199429,7317426365.298283,66447646.37856098,102881489.06083992,25295765.84325591,16865174.61194514
64.18228184145019,56.19024007649632,15667540368.874523,7311240324.866973,63214617.435119934,100292123.9253332,24413869.35204795,16678516.528655412
56.7550873360131,49.044714002174,15663545765.570776,7316097507.388483,64305409.11219744,112614998.78165457,24044401.664572705,16408951.781075925
55.21643444064805,56.097103174034345,15672127946.48503,7317389226.37604,63830506.60881944,119369035.72406836,24451128.61845121,16563780.106439652
52.97540456595525,52.99959237122111,15670881665.16503,7317436126.422894,62821191.80241661,94184129.06736144,24100881.439821664,17025016.727899447
57.69568057176036,47.30208147559418,15670560271.773573,7313365134.12542,64025968.88007164,90711657.87932448,24457329.430964217,16983331.1414963
55.51182648787576,52.60294787897426,15668645383.93348,7305361041.742215,66086057.72506294,102723658.9079811,24208091.37160611,16555767.68426179
61.21650941008261,45.199920477045126,15667844120.465725,7314037432.893819,65324473.0722016,93667517.75337492,24186817.703594908,16085459.730609631
56.271138243310205,53.37652405049311,15685265799.468952,7316163255.598372,65446884.63615494,104905065.08228377,24116525.69117338,16645800.24507126
56.45150880730939,54.155694448966976,15676706176.146055,7312139358.427014,64744278.02711086,109994061.93598849,23641301.79195348,16631101.108763428
53.88193893893072,49.72293213304384,15673454953.105995,7318713040.09357,65295724.951998256,115402128.8223758,24858964.068882138,16640684.979366502
55.415271881394666,51.870643087866746,15669118891.947483,7315561085.653476,63402983.08770342,106172216.87716287,23827706.555663746,16809991.905835032
57.2390088444603,57.36247230125086,15675616587.844296,7314535768.15775,64118537.76426479,103383472.38108304,23679579.512528185,16886747.91713348
47.14915803671688,49.982759887214186,15672149798.337782,7316426386.463897,64851102.10970883,90560034.75150806,24095452.01226633,16913187.79203763
48.95907288947144,48.3232772388302,15668654254.31503,7313733449.163052,64984964.900225446,105063246.77712144,23828096.675322708,16797026.59975332
59.416320470113575,55.9449902073878,15666320285.928328,7303538474.044685,65057223.63821703,105439596.8937726,24159493.826212466,16311398.83475298
56.55432719063971,57.38776157159239,15667979214.475325,7310763100.995677,64403922.51164028,109600237.33490027,24430158.51317936,16629377.418059016
54.780083318236606,51.511087015543545,15645629469.414885,7316929718.098773,64066968.06836102,99887651.26391408,24544985.301441845,17206125.52792195
55.792169665326966,54.53438910622507,15670194018.093302,7309678427.435443,69209315.90298033,101915708.12228766,24482935.25194867,16787990.40483998
57.43790852680836,55.52442774659264,15665163834.897598,7311817661.443463,65952700.69484371,94379113.60393858,24079090.74808541,16788207.44787761
53.00120159845319,49.27254730238485,15680359693.5875,7308846779.817392,65245774.724987015,88493578.365884,24211239.425268818,16787997.72924661
96.36401822282774,50.0440824938964,15668956074.276218,7319172381.85951,64314214.00961508,97143246.20809144,24834737.755342968,16801829.52344206
56.67922627548841,55.19262353946421,15660185623.037395,7318827431.469576,64005452.51266194,93810811.55595298,23557595.590261143,16190584.432342185
50.808136111924846,56.55504283612553,15668550432.073324,7309479443.188261,64483001.5319712,107785556.87952468,24410736.707893807,16661458.317301402
57.74126377857236,53.188642580523066,15661307449.657345,7313269094.681424,65112933.42701091,101581448.7051986,23671816.46074432,16707164.734137883
47.1870819788108,48.86055693949384,15672485132.357172,7310255973.314945,61937513.49240352,101478911.8365518,24955975.028499227,16998786.838295825
60.84577818662822,57.461183335098326,15671200609.654251,7315026830.825245,62400368.073989965,98248598.24107394,24062730.963936497,16728983.57139583
58.06298741206522,49.90708730656411,15676155177.288649,7314663069.308866,63778014.88825973,81764834.07103361,24146246.372380987,16356930.239254272
100.0,50.494586656485644,15663344166.013128,7315797060.503537,65029141.25093805,116675357.11078195,24499866.17888937,16816449.68568272
60.61345491972757,52.52701350346887,15669465695.6692,7314053103.479804,64381543.38109817,98252196.24713507,23988044.043261178,16545260.370273529
64.02737222231289,56.162481262144325,15659191195.149752,7323681632.901573,66925938.92972284,102630529.88450769,25062328.527013853,16455089.659064574
60.771850325090654,54.06192792965667,15674499102.438423,7309071805.688285,62563249.54882026,94972536.898512,24573654.59994631,16541052.939342937
46.49562884334178,52.74459650108573,15673204702.735256,7306560751.588585,63652240.70498701,112966474.5414607,23655983.0952953,16847921.938985523
49.30211516632149,52.88986559035432,15673088971.205814,7311453584.806401,67027007.96014881,106886998.42344657,24789498.87970388,17008808.623598665
52.57590711152161,51.6305440059304,15669477069.21267,7307112747.534771,64978813.07781792,99742559.58332726,24677880.88407747,16837986.205796532
55.83045525105417,53.17441854355552,15672596818.57856,7307405486.666927,66109108.07804252,103009923.9877139,24133717.5702599,16872863.976544235
58.288295102345614,43.91131976691709,15681501338.965816,7309245093.486383,67856487.45158496,118459848.62060905,24355279.2624351,16839069.70489744
52.07128093423268,50.6101776227906,15667491103.785036,7309554830.327268,63780463.41732629,105480567.73248447,24238621.33041565,16757632.624028314
56.63383382238539,52.22396580475034,15670699349.070477,7309449258.479726,64676055.00801429,104718457.80938534,24982960.304358702,16892459.076104663
51.92308533823339,48.04695774914148,15661601692.545116,7314965531.779914,64427226.21000928,99092070.29853968,23952773.61441145,16195938.417829745
52.64241098504026,52.65896995343468,15663270464.007244,7311156836.911541,61920160.86529302,92002722.99446715,24307795.96805612,16764414.226032805
48.66669451575889,50.88658633704164,15670547677.56527,7312397701.917103,64389257.58797356,105025500.33489072,24095847.573543195,16506191.34472038
51.08383376944549,56.76642709494647,15678144557.600264,7316443356.904379,66185825.281071,108715328.34243464,23721797.848268304,17004139.07882243
48.94157697191834,56.21905917564457,15667990387.00987,7310232442.919446,65686197.49180199,114582069.3271008,25085148.164773148,16710831.909734642
50.82063373511334,50.10258329264551,15668190963.699574,7312135291.42087,65815333.08675957,89465496.0605626,23820918.96625749,16752467.888713222
60.9682089830392,51.04748686529992,15666951210.108885,7314527070.34764,64328715.47515691,97952214.6575166,24351066.63908915,16406990.263606066
95.64495360899824,51.27815730317482,15666032990.701834,7305850273.391662,63914837.36810349,102095402.17720436,24055996.80128924,16978493.147094708
68.86191032418695,50.145021571521134,15672342090.490602,7304186965.703711,66830808.06456692,106497909.59327231,24123538.87143573,16892075.81924202
58.16658950440445,52.08507495208438,15658845788.20245,7314518307.502855,64172288.4747072,105477735.29204512,24436692.214501847,16877801.779714826
56.62418061847437,49.22515379333723,15679911768.595367,7315092258.051946,65379472.20673293,105703006.64934736,23968026.188758355,16568348.51027246
51.40821109909393,48.10815399518742,15665221154.98018,7321073378.31109,65191847.375907145,109767558.12396018,24505585.90142881,16578560.299261069
59.20154939704496,53.3681336717008,15675794303.454475,7313869954.053914,67173118.43067831,99868195.28918657,24184086.90562848,16806899.595777333
52.821810868811134,53.38858875266544,15660713066.659807,7316404994.925581,66440778.783661984,113873664.96097608,24730019.35471148,16599140.362463444
56.31004907322681,49.08705272102002,15675504929.393456,7312566210.591155,63002848.37934464,110122763.08133304,24810338.02752596,16858272.063379236
68.50042269134397,54.1860662922878,15675585273.911549,7314462419.714239,63174400.97383484,104437068.14734404,24071638.246161867,16266501.379007528
55.21970050137676,49.605266812504006,15673446517.809404,7319710568.851274,65877648.3823735,119139117.97811244,24327461.58585841,16650387.051038532
61.44636663142838,52.259495714113946,15662967622.093449,7305256331.43476,64905924.07480464,118865208.51176833,24371267.5145124,17175301.89427575
52.18411787437056,53.96103203783737,15672524099.650423,7314972066.185212,64317819.17055074,114160839.46723264,24541089.10550377,16865847.99752503
55.5250575475152,51.39916230588886,15661602845.624935,7321589281.176196,66580173.91827953,83952045.13745071,24312696.304561555,16804815.184109222
64.55400317817755,52.8642227364234,15668776361.833412,7314511585.230668,65321794.69212439,119234698.86114688,24383133.90290798,17224786.62585798
93.84220062045333,49.95071106833728,15678670948.615335,7319788184.178814,65124806.54626219,113277935.45258445,24664919.311285123,16231282.28622815
64.76224278998464,50.910600249715706,15676941693.819174,7311050663.285059,66253608.449481264,122653472.42401248,24360497.72885074,16582893.725818384
59.23875967727738,50.88242170735898,15670981964.657562,7313366601.147469,64486564.14778691,116802667.35634825,24818894.974511027,16679814.997326354
52.88766612052866,49.26026496037928,15663399297.299637,7313639221.727708,67492888.27559868,119493212.04350407,24571253.08948717,16972522.640194148
58.8620386952776,50.96967751065265,15675948993.137983,7304970082.433675,63867486.46972823,114157405.44339252,24595872.67682514,16978288.01372366
60.562772248133655,46.85414510340876,15671164872.967403,7309034976.695359,66109844.33656487,117849588.4255298,24607654.6802784,16576159.04418693
58.809049811085984,50.026538758573686,15653105813.269695,7309325077.442784,67323805.23424543,122908707.75328456,24271664.00296004,17010210.9936015
47.84887640054773,50.64537351989099,15677180437.153954,7316775490.052376,62979423.991628245,109202489.2224311,24457733.479387067,16686215.316597704
52.06431412087566,50.73146074251386,15670977009.209171,7316993938.050055,64591375.807077,95373680.97795372,23916140.61280573,17063555.704851124
54.46240682224248,50.77550766238766,15680558102.196829,7314888865.579915,66909222.28854416,105235218.80688237,24833119.774479136,16542276.987067748
55.327832854499775,51.314707400419614,15662743851.363403,7316855744.268768,66944904.51626948,110707966.76320314,23260616.391818486,16755705.07277796
58.8033604877534,52.9383245542582,15646568533.295202,7313030622.037449,64887041.854595125,108307564.28225444,24312243.70118536,16671433.898396498
56.588505004666274,54.123551222397566,15673541910.095093,7318377517.511204,64018145.0938641,98051006.66395648,24794137.431088608,17034597.106946375
49.0232782064495,49.5507043194552,15673692168.314886,7313744302.868478,66667403.75448065,95085551.84722722,23819597.571917742,16666498.360958546
94.73082327101666,47.89039743383257,15658244003.872118,7313956232.425439,67035302.79643763,102078297.93127564,25044514.88312352,16780527.575093843
58.75292872641912,48.37386676327069,15663853404.555864,7312710188.840777,63370369.19622959,114248790.7233559,24091667.936164312,16911035.997311052
58.4989522396552,50.038391236415215,15693165963.110764,7316453029.8723345,63316495.39842072,120364053.80325209,24216617.120045964,16921730.795207743
